PRISM Time Series Data
Location:  Lat: 40.8043   Lon: -74.7792   Elev: 863ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2004-08-30,0.00,65.2,74.7,84.3,67.1,0.73,19.49
2004-08-31,0.18,65.2,73.2,81.1,68.5,0.31,12.09
2004-09-01,0.00,53.1,65.7,78.3,57.6,0.53,15.71
2004-09-02,0.00,52.0,64.9,77.8,55.3,0.26,17.65
2004-09-03,0.00,52.6,64.0,75.3,55.9,0.27,14.93
2004-09-04,0.00,53.1,65.2,77.3,58.3,0.00,16.26
2004-09-05,0.00,58.9,70.1,81.3,62.2,0.04,18.10
2004-09-06,0.00,52.8,59.4,65.9,54.7,0.96,5.85
2004-09-07,0.00,57.7,65.6,73.5,57.4,0.53,12.67
2004-09-08,0.02,60.0,68.8,77.7,63.8,0.01,12.28
2004-09-09,1.62,65.3,69.3,73.4,67.3,0.21,3.61
2004-09-10,0.13,60.2,69.6,78.9,64.2,1.64,7.75
2004-09-11,0.00,50.8,63.3,75.9,55.5,0.02,14.56
2004-09-12,0.00,48.9,60.3,71.6,54.5,0.16,11.74
2004-09-13,0.00,51.5,62.8,74.0,57.8,0.00,10.96
2004-09-14,0.00,55.2,67.3,79.4,58.0,0.46,17.23
2004-09-15,0.00,55.1,61.6,68.2,56.5,0.63,6.97
2004-09-16,0.28,60.0,65.3,70.6,59.8,0.61,8.68
2004-09-17,0.00,60.9,67.1,73.3,62.4,0.16,8.55
2004-09-18,2.60,57.8,65.7,73.5,65.0,0.31,6.80
2004-09-19,0.38,43.5,52.9,62.2,48.3,0.58,4.89
2004-09-20,0.00,39.7,52.1,64.6,41.4,0.01,11.99
2004-09-21,0.00,45.1,56.6,68.2,46.6,0.08,13.22
2004-09-22,0.00,47.3,61.4,75.5,50.1,0.31,17.80
2004-09-23,0.00,52.9,66.2,79.5,53.8,0.06,20.93
2004-09-24,0.00,53.8,66.7,79.6,59.2,0.00,16.00
2004-09-25,0.00,53.6,64.4,75.3,56.5,0.57,12.70
2004-09-26,0.00,56.1,64.9,73.7,58.2,0.61,10.73
2004-09-27,0.00,48.1,61.0,73.8,52.4,0.10,14.89
2004-09-28,0.27,53.6,63.2,72.8,58.6,0.21,11.98
2004-09-29,3.76,55.6,61.7,67.9,59.8,0.04,3.18
2004-09-30,0.00,56.5,59.8,63.2,54.1,0.98,5.88
2004-10-01,0.18,42.3,51.4,60.5,50.4,0.07,4.06
2004-10-02,0.00,42.6,56.6,70.6,48.5,0.01,15.69
2004-10-03,0.00,43.0,53.0,63.1,51.3,0.20,6.59
2004-10-04,0.00,38.7,52.3,65.9,41.9,0.04,13.33
2004-10-05,0.00,40.0,53.6,67.2,41.5,0.44,13.52
2004-10-06,0.00,30.8,44.2,57.6,32.1,0.03,10.78
2004-10-07,0.00,37.1,49.7,62.4,37.8,0.33,12.34
2004-10-08,0.00,42.1,57.1,72.2,46.6,0.19,16.02
2004-10-09,0.00,46.1,60.3,74.4,50.7,0.04,16.68
2004-10-10,0.00,46.6,56.6,66.6,52.2,0.14,8.34
2004-10-11,0.00,45.6,53.2,60.8,40.7,1.84,8.77
2004-10-12,0.00,39.3,48.7,58.1,35.2,1.47,9.11
2004-10-13,0.00,34.6,48.6,62.5,37.0,0.21,11.34
2004-10-14,0.00,40.1,52.6,65.1,42.8,0.24,13.91
2004-10-15,0.06,46.6,52.0,57.5,47.0,0.42,5.07
2004-10-16,0.25,41.5,50.3,59.2,48.3,0.37,3.10
2004-10-17,0.21,34.1,44.3,54.5,38.2,0.36,6.33
2004-10-18,0.00,34.1,42.3,50.5,31.3,0.70,6.69
2004-10-19,0.51,37.9,47.0,56.0,39.8,0.24,8.43
2004-10-20,0.10,41.4,44.1,46.8,41.8,0.24,1.89
2004-10-21,0.03,42.1,46.8,51.5,40.4,0.80,4.37
2004-10-22,0.06,42.1,45.7,49.3,40.0,0.79,3.77
2004-10-23,0.00,32.6,42.8,53.0,36.8,0.19,6.16
2004-10-24,0.00,33.6,43.6,53.7,33.7,0.33,7.53
2004-10-25,0.00,39.5,45.4,51.4,37.8,0.76,5.62
2004-10-26,0.00,43.0,48.0,53.0,43.5,0.55,4.43
2004-10-27,0.00,35.8,47.9,59.9,40.3,0.00,8.87
2004-10-28,0.00,36.4,48.6,60.8,39.1,0.57,9.99
2004-10-29,0.00,36.8,46.6,56.5,33.3,0.77,9.78
2004-10-30,0.20,43.0,48.2,53.3,46.7,0.19,3.05
2004-10-31,0.03,53.2,57.6,62.0,55.8,0.23,3.17
2004-11-01,0.00,43.7,57.1,70.6,41.2,1.31,16.16
2004-11-02,0.00,39.4,48.2,56.9,35.3,1.22,8.65
2004-11-03,0.00,44.3,51.5,58.8,43.1,1.50,7.54
2004-11-04,0.00,26.9,41.3,55.8,28.5,0.33,9.99
2004-11-05,0.68,32.2,40.6,49.0,35.5,0.17,5.52
2004-11-06,0.00,33.8,42.4,51.1,25.1,1.51,8.37
2004-11-07,0.00,30.4,44.4,58.5,30.8,0.05,11.47
2004-11-08,0.00,34.5,50.5,66.5,35.8,1.05,13.33
2004-11-09,0.00,25.4,37.9,50.4,20.9,0.33,8.74
2004-11-10,0.00,17.2,28.7,40.2,16.2,0.07,5.55
2004-11-11,0.00,20.2,32.0,43.9,22.5,0.23,6.14
2004-11-12,0.11,30.5,42.7,55.0,33.1,0.28,8.07
2004-11-13,0.95,30.9,32.2,33.5,29.9,0.44,0.93
2004-11-14,0.00,23.6,33.0,42.5,14.1,1.14,6.43
2004-11-15,0.00,25.8,37.3,48.9,21.0,1.16,7.70
2004-11-16,0.00,26.3,43.2,60.1,25.5,0.28,13.34
2004-11-17,0.00,23.3,39.6,55.9,24.7,0.05,11.34
2004-11-18,0.00,26.6,42.6,58.6,31.4,0.30,11.85
2004-11-19,0.00,39.5,47.3,55.1,43.8,0.43,4.81
2004-11-20,0.00,39.6,49.5,59.4,39.8,0.49,8.18
2004-11-21,0.37,40.6,42.4,44.3,38.8,0.23,2.99
2004-11-22,0.00,41.2,46.6,52.0,43.3,0.10,2.52
2004-11-23,0.02,39.8,45.6,51.5,36.7,0.61,6.07
2004-11-24,0.00,41.5,46.6,51.6,40.6,0.65,4.98
2004-11-25,0.54,50.2,56.4,62.7,52.6,0.81,3.89
2004-11-26,0.07,25.5,44.0,62.6,29.0,1.19,6.10
2004-11-27,0.00,25.8,34.1,42.4,22.9,0.44,5.38
2004-11-28,0.93,33.0,43.1,53.3,35.8,0.75,7.09
2004-11-29,1.25,32.6,43.9,55.2,35.0,0.34,5.78
2004-11-30,0.00,29.6,39.2,48.8,26.5,0.37,7.07
2004-12-01,0.61,33.3,41.9,50.6,33.0,0.23,7.39
2004-12-02,0.64,34.1,43.5,52.8,31.6,0.49,6.63
2004-12-03,0.00,22.0,33.6,45.2,25.1,0.04,5.38
2004-12-04,0.00,20.3,32.6,45.0,19.4,0.41,6.32
2004-12-05,0.00,21.4,32.2,42.9,23.1,0.68,5.72
2004-12-06,0.00,28.0,40.7,53.5,25.1,1.03,8.64
2004-12-07,0.15,29.2,31.4,33.6,29.1,0.12,2.65
2004-12-08,0.60,32.4,37.9,43.4,37.3,0.08,1.15
2004-12-09,0.00,28.2,41.6,55.0,32.6,0.19,7.78
2004-12-10,0.56,29.0,37.4,45.8,36.0,0.19,4.84
2004-12-11,0.20,40.8,42.5,44.1,40.6,0.18,1.20
2004-12-12,0.00,36.2,41.6,46.9,36.1,0.37,2.74
2004-12-13,0.00,33.4,38.1,42.9,29.2,0.39,4.60
2004-12-14,0.00,31.6,37.9,44.1,24.4,1.17,5.43
2004-12-15,0.00,17.5,25.2,32.9,10.8,1.20,3.53
2004-12-16,0.00,16.1,24.6,33.0,13.1,0.42,3.78
2004-12-17,0.00,19.1,29.2,39.4,16.4,0.72,5.62
2004-12-18,0.00,16.2,29.0,41.8,15.8,0.40,5.75
2004-12-19,0.00,17.3,28.9,40.6,23.9,0.16,3.83
2004-12-20,0.04,4.4,20.6,36.8,15.9,0.16,1.62
2004-12-21,0.00,4.8,9.5,14.2,-6.7,0.72,1.89
2004-12-22,0.00,9.0,18.0,27.1,11.0,0.53,2.60
2004-12-23,0.03,19.7,35.3,50.8,28.3,0.53,7.18
2004-12-24,1.21,24.4,41.0,57.5,36.9,0.28,3.31
2004-12-25,0.00,13.1,22.6,32.2,12.5,0.19,3.54
2004-12-26,0.00,13.0,21.2,29.5,7.8,0.42,3.50
2004-12-27,0.03,15.8,21.7,27.5,16.1,0.39,1.94
2004-12-28,0.00,8.0,16.3,24.5,0.9,0.57,2.80
2004-12-29,0.00,6.0,18.0,30.0,10.9,0.38,2.93
2004-12-30,0.00,28.7,34.8,40.9,25.6,0.76,4.43
2004-12-31,0.00,31.1,37.0,42.9,28.6,0.61,4.29
2005-01-01,0.00,32.7,42.2,51.6,36.3,0.44,5.81
2005-01-02,0.00,24.1,40.0,55.8,28.5,0.47,8.41
2005-01-03,0.00,28.6,35.2,41.7,30.5,0.53,3.33
2005-01-04,0.41,38.9,43.9,48.8,42.1,0.12,2.89
2005-01-05,0.04,34.6,41.0,47.3,35.6,0.36,2.96
2005-01-06,0.98,29.7,32.4,35.2,28.5,0.34,1.14
2005-01-07,0.14,29.5,32.4,35.4,27.8,0.19,2.68
2005-01-08,0.26,29.2,31.6,33.9,24.3,0.26,2.76
2005-01-09,0.42,30.3,33.3,36.3,29.0,0.11,1.79
2005-01-10,0.00,30.6,32.7,34.9,26.7,0.65,1.81
2005-01-11,0.00,28.9,36.1,43.2,28.0,0.58,3.77
2005-01-12,0.57,28.1,30.7,33.4,28.4,0.12,2.13
2005-01-13,0.02,32.1,33.3,34.5,31.6,0.12,0.58
2005-01-14,0.80,34.2,48.5,62.8,44.8,0.58,5.78
2005-01-15,0.54,18.5,29.2,39.9,21.2,0.37,2.53
2005-01-16,0.00,16.8,22.4,27.9,11.8,0.38,2.83
2005-01-17,0.01,18.5,24.0,29.4,11.5,0.59,3.31
2005-01-18,0.02,7.0,15.4,23.8,2.5,0.63,2.49
2005-01-19,0.00,0.3,6.5,12.7,-8.8,0.46,1.83
2005-01-20,0.07,4.8,12.7,20.5,8.2,0.34,2.05
2005-01-21,0.00,4.6,15.7,26.8,2.8,0.61,2.72
2005-01-22,0.00,-4.8,6.8,18.4,-11.3,0.37,2.58
2005-01-23,0.90,-2.1,7.7,17.6,4.3,0.21,0.97
2005-01-24,0.00,-5.0,6.7,18.4,-3.8,0.27,1.77
2005-01-25,0.02,-2.5,8.8,20.0,4.3,0.27,2.13
2005-01-26,0.02,10.2,21.2,32.3,13.8,0.45,3.87
2005-01-27,0.00,5.1,19.1,33.0,12.1,0.51,2.00
2005-01-28,0.00,-6.2,6.0,18.3,-10.6,0.33,2.43
2005-01-29,0.00,-6.9,9.0,24.8,-6.1,0.23,3.50
2005-01-30,0.03,-4.7,13.5,31.7,5.9,0.19,5.06
2005-01-31,0.00,14.4,27.0,39.6,10.5,0.47,5.91
2005-02-01,0.00,-2.9,16.2,35.3,5.9,0.13,5.21
2005-02-02,0.00,1.2,21.1,41.0,6.7,0.21,7.10
2005-02-03,0.00,2.6,22.0,41.4,9.6,0.22,6.61
2005-02-04,0.03,13.5,27.4,41.3,21.2,0.57,5.36
2005-02-05,0.00,23.4,36.1,48.7,21.6,0.67,7.01
2005-02-06,0.00,20.3,36.1,51.9,20.7,0.38,9.40
2005-02-07,0.00,17.5,34.7,52.0,23.1,0.01,9.51
2005-02-08,0.00,21.9,38.2,54.4,20.1,0.43,12.35
2005-02-09,0.00,32.1,40.9,49.7,29.0,0.69,7.38
2005-02-10,0.25,32.8,40.2,47.5,35.7,0.02,3.68
2005-02-11,0.00,24.0,31.3,38.6,18.9,0.60,3.18
2005-02-12,0.00,25.7,31.2,36.7,10.0,1.82,5.36
2005-02-13,0.00,26.6,33.1,39.5,21.4,1.10,4.25
2005-02-14,0.00,24.3,31.7,39.1,12.9,1.35,5.88
2005-02-15,1.54,28.7,38.0,47.4,33.9,0.24,3.20
2005-02-16,0.00,27.2,39.9,52.5,32.2,0.00,6.98
2005-02-17,0.37,22.9,37.9,52.8,27.2,0.46,4.52
2005-02-18,0.05,20.9,28.8,36.7,15.6,0.98,4.24
2005-02-19,0.00,11.4,19.6,27.8,3.0,0.86,3.39
2005-02-20,0.00,12.9,21.5,30.1,7.7,0.75,3.72
2005-02-21,0.67,19.5,27.5,35.4,16.0,0.18,4.93
2005-02-22,0.00,26.3,29.0,31.7,26.5,0.17,1.02
2005-02-23,0.07,26.1,34.3,42.4,25.6,0.18,5.28
2005-02-24,0.00,15.0,25.8,36.5,10.7,0.70,4.81
2005-02-25,0.22,14.1,20.7,27.3,12.6,0.27,3.09
2005-02-26,0.00,7.2,20.6,33.9,10.1,0.24,4.06
2005-02-27,0.00,10.4,24.2,37.9,13.6,0.30,4.26
2005-02-28,0.00,18.2,26.7,35.2,9.6,1.03,5.10
2005-03-01,0.62,23.5,27.4,31.3,19.6,0.22,3.24
2005-03-02,0.03,23.3,29.1,34.9,22.0,0.30,2.68
2005-03-03,0.00,15.8,24.9,34.0,12.7,0.98,3.59
2005-03-04,0.00,11.2,21.4,31.5,5.5,0.64,4.05
2005-03-05,0.00,5.7,19.9,34.2,8.7,0.12,4.38
2005-03-06,0.00,9.6,24.7,39.7,11.4,0.19,5.95
2005-03-07,0.00,22.2,32.7,43.1,24.2,0.51,4.67
2005-03-08,0.07,28.8,44.5,60.2,31.1,0.20,12.15
2005-03-09,0.13,11.6,24.7,37.8,6.9,0.29,1.85
2005-03-10,0.00,8.2,17.8,27.4,2.3,0.45,3.46
2005-03-11,0.00,14.7,22.4,30.2,8.3,0.73,3.86
2005-03-12,0.22,23.7,29.9,36.1,26.1,0.15,2.01
2005-03-13,0.00,23.8,32.3,40.7,19.3,0.60,5.48
2005-03-14,0.00,21.5,31.3,41.0,13.8,1.33,6.04
2005-03-15,0.00,22.2,29.3,36.4,11.6,1.48,4.75
2005-03-16,0.00,23.6,32.8,42.0,13.3,1.46,6.20
2005-03-17,0.00,20.6,31.1,41.6,14.6,0.68,6.09
2005-03-18,0.00,23.7,34.7,45.7,17.3,0.85,7.53
2005-03-19,0.00,19.8,32.7,45.7,16.4,0.52,7.43
2005-03-20,0.05,29.1,39.4,49.8,20.3,0.70,8.82
2005-03-21,0.24,32.8,35.3,37.8,34.1,0.10,1.00
2005-03-22,0.00,24.3,33.3,42.3,27.1,0.33,3.67
2005-03-23,0.00,30.3,41.9,53.6,25.2,0.79,10.20
2005-03-24,1.01,30.5,33.7,36.8,27.7,0.33,2.25
2005-03-25,0.00,27.2,34.4,41.6,29.0,0.01,3.68
2005-03-26,0.00,24.2,33.9,43.6,26.3,0.32,4.65
2005-03-27,0.00,29.8,38.2,46.5,23.4,0.86,7.31
2005-03-28,0.64,30.4,38.6,46.9,30.9,0.21,5.33
2005-03-29,1.53,36.7,39.9,43.2,38.4,0.40,1.00
2005-03-30,0.00,28.8,41.4,54.0,36.4,0.28,5.46
2005-03-31,0.00,30.4,45.3,60.2,31.8,0.30,11.99
2005-04-01,0.03,38.1,44.9,51.7,33.6,0.31,7.12
2005-04-02,0.79,38.7,48.5,58.4,39.2,0.27,8.57
2005-04-03,2.90,36.9,46.2,55.5,44.4,0.23,2.26
2005-04-04,0.10,32.8,37.3,41.9,31.1,0.36,3.58
2005-04-05,0.00,34.7,44.8,54.8,22.8,2.09,11.16
2005-04-06,0.00,33.7,49.2,64.8,26.5,0.48,17.26
2005-04-07,0.00,43.2,59.5,75.9,40.4,1.19,22.24
2005-04-08,0.72,42.1,56.9,71.6,47.7,0.20,15.90
2005-04-09,0.00,35.0,48.8,62.5,32.3,1.18,13.89
2005-04-10,0.00,32.3,47.4,62.4,26.7,0.95,15.30
2005-04-11,0.00,37.2,54.3,71.5,25.3,2.91,22.41
2005-04-12,0.00,31.1,44.7,58.3,17.0,2.48,13.87
2005-04-13,0.00,27.4,41.5,55.5,17.4,0.71,12.51
2005-04-14,0.00,32.2,44.3,56.3,24.1,0.98,11.98
2005-04-15,0.00,33.4,48.6,63.8,26.0,1.62,15.59
2005-04-16,0.00,27.2,42.7,58.2,17.1,0.77,14.77
2005-04-17,0.00,30.5,46.3,62.2,18.0,1.59,16.25
2005-04-18,0.00,41.4,57.6,73.9,25.6,3.19,24.80
2005-04-19,0.00,37.9,55.5,73.2,34.8,0.68,21.07
2005-04-20,0.00,48.1,63.4,78.7,39.7,2.49,26.74
2005-04-21,0.00,46.2,63.6,80.9,45.5,3.04,26.45
2005-04-22,0.00,34.3,48.8,63.3,29.2,0.73,15.92
2005-04-23,0.04,39.2,47.7,56.1,37.9,0.11,9.42
2005-04-24,0.38,43.0,51.6,60.2,50.6,0.24,3.48
2005-04-25,0.00,33.3,41.1,48.9,31.2,0.68,6.13
2005-04-26,0.00,35.7,40.8,45.9,31.8,0.88,4.56
2005-04-27,0.41,41.9,55.2,68.4,38.8,0.10,17.71
2005-04-28,0.10,42.3,52.2,62.2,43.9,0.28,8.07
2005-04-29,0.04,32.1,45.4,58.8,29.6,0.85,11.85
2005-04-30,0.03,42.7,51.2,59.6,34.0,1.07,11.27
2005-05-01,0.72,47.7,53.3,58.9,52.0,0.20,2.56
2005-05-02,0.00,33.0,46.7,60.4,34.0,0.58,11.96
2005-05-03,0.16,31.3,45.6,60.0,34.8,0.11,11.52
2005-05-04,0.00,32.5,43.7,54.9,31.5,0.11,9.40
2005-05-05,0.00,31.7,44.6,57.5,30.0,0.46,11.19
2005-05-06,0.00,36.8,49.1,61.4,32.2,0.78,13.12
2005-05-07,0.00,43.6,49.3,55.1,33.7,2.61,8.93
2005-05-08,0.00,39.2,51.6,64.1,34.4,1.09,13.86
2005-05-09,0.00,39.0,52.3,65.6,38.3,0.06,13.91
2005-05-10,0.00,43.2,58.2,73.1,44.1,0.48,17.32
2005-05-11,0.00,47.3,60.3,73.2,48.1,0.36,15.62
2005-05-12,0.00,52.9,66.7,80.5,54.2,1.92,20.30
2005-05-13,0.00,34.6,51.0,67.4,28.7,1.83,17.63
2005-05-14,0.00,47.3,56.2,65.2,33.3,3.49,15.80
2005-05-15,0.08,55.5,66.7,77.8,55.6,1.07,17.50
2005-05-16,0.07,48.5,62.0,75.6,49.5,0.83,19.99
2005-05-17,0.00,42.4,55.9,69.4,39.1,1.42,16.55
2005-05-18,0.00,42.5,54.2,65.9,36.1,1.47,15.15
2005-05-19,0.00,37.8,52.5,67.1,34.7,0.66,16.63
2005-05-20,0.04,46.8,57.7,68.6,37.7,1.64,17.33
2005-05-21,0.46,37.1,46.2,55.3,43.0,0.02,5.31
2005-05-22,0.01,45.4,57.6,69.7,43.0,0.54,17.20
2005-05-23,0.03,45.9,53.4,61.0,44.8,0.63,8.75
2005-05-24,0.05,47.6,54.9,62.2,45.2,0.83,9.50
2005-05-25,0.15,45.3,51.8,58.3,44.3,0.35,6.36
2005-05-26,0.15,48.1,51.2,54.4,45.3,1.03,4.29
2005-05-27,0.00,49.2,54.2,59.2,49.3,0.54,5.63
2005-05-28,0.00,46.8,62.6,78.4,49.0,0.24,22.16
2005-05-29,0.24,48.7,61.8,75.0,50.1,0.37,18.93
2005-05-30,0.09,44.9,58.5,72.1,46.4,0.46,16.69
2005-05-31,0.00,46.0,58.8,71.6,46.4,0.60,16.38
2005-06-01,0.00,46.6,60.6,74.7,47.6,0.18,19.39
2005-06-02,0.00,51.1,61.1,71.1,51.6,0.65,12.06
2005-06-03,0.00,52.9,62.3,71.6,51.3,1.06,13.57
2005-06-04,0.47,54.1,60.3,66.4,57.4,0.18,6.59
2005-06-05,0.00,53.5,66.3,79.1,58.7,0.00,18.34
2005-06-06,0.00,56.1,70.3,84.4,62.2,0.00,21.84
2005-06-07,0.75,59.7,72.2,84.7,64.3,0.00,18.87
2005-06-08,0.00,58.9,71.5,84.2,61.5,0.08,23.66
2005-06-09,0.00,59.9,73.9,87.9,63.1,0.00,27.13
2005-06-10,0.38,67.2,76.4,85.7,67.8,0.66,19.35
2005-06-11,0.52,70.2,76.1,82.1,68.7,2.22,12.65
2005-06-12,0.08,68.1,75.6,83.2,69.0,1.25,13.24
2005-06-13,0.00,64.3,73.7,83.2,65.9,0.27,18.32
2005-06-14,0.00,69.2,77.5,85.7,69.3,1.04,17.78
2005-06-15,0.00,66.6,76.9,87.1,66.6,0.40,23.48
2005-06-16,0.03,60.9,70.5,80.1,59.5,0.60,18.20
2005-06-17,0.50,48.9,62.8,76.7,57.0,0.11,12.27
2005-06-18,0.00,52.4,60.5,68.7,49.5,0.95,12.90
2005-06-19,0.00,50.7,60.2,69.8,52.6,0.20,10.91
2005-06-20,0.00,48.2,58.8,69.4,53.7,0.00,10.03
2005-06-21,0.00,50.6,63.1,75.5,52.2,0.38,17.48
2005-06-22,0.00,53.3,66.5,79.8,55.3,0.21,21.07
2005-06-23,0.37,48.3,62.6,77.0,55.4,0.21,14.67
2005-06-24,0.00,50.9,63.6,76.2,49.9,0.14,20.05
2005-06-25,0.00,56.2,69.4,82.6,60.3,0.00,19.74
2005-06-26,0.00,62.2,75.0,87.8,62.5,0.19,26.70
2005-06-27,0.00,62.6,76.0,89.4,65.5,0.27,27.41
2005-06-28,0.60,65.8,71.8,77.8,68.9,0.01,9.03
2005-06-29,0.01,67.1,76.3,85.5,69.8,0.01,17.36
2005-06-30,0.80,66.5,73.6,80.7,69.1,0.01,10.80
2005-07-01,0.00,68.2,75.2,82.2,67.7,0.76,13.96
2005-07-02,0.03,64.5,72.9,81.2,66.7,0.45,11.21
2005-07-03,0.00,51.3,64.4,77.6,53.6,0.34,18.59
2005-07-04,0.00,51.3,64.0,76.6,53.5,0.01,18.06
2005-07-05,0.00,57.5,69.0,80.4,60.4,0.00,18.47
2005-07-06,0.10,65.4,71.5,77.6,68.3,0.18,7.73
2005-07-07,0.15,62.8,71.9,81.0,66.2,0.30,12.76
2005-07-08,0.43,59.1,64.4,69.8,61.4,0.09,5.15
2005-07-09,1.51,58.3,61.5,64.8,59.7,0.28,2.75
2005-07-10,0.22,57.3,66.6,75.9,58.6,0.42,14.75
2005-07-11,0.00,56.1,70.6,85.0,55.9,0.65,27.63
2005-07-12,0.00,61.1,73.7,86.3,63.2,0.00,22.53
2005-07-13,0.00,60.9,73.3,85.7,63.3,0.73,21.50
2005-07-14,0.00,64.8,72.0,79.2,67.9,0.04,10.26
2005-07-15,0.00,66.4,74.1,81.7,68.4,0.03,14.13
2005-07-16,0.06,70.2,77.1,84.1,70.3,0.49,14.52
2005-07-17,0.09,71.3,75.9,80.4,70.3,0.63,10.36
2005-07-18,0.12,69.4,75.0,80.5,72.1,0.00,8.31
2005-07-19,0.01,69.6,77.7,85.8,71.7,0.24,15.65
2005-07-20,0.00,64.0,74.4,84.8,69.7,0.13,13.51
2005-07-21,0.00,57.3,71.2,85.2,60.2,0.09,24.69
2005-07-22,0.00,59.7,72.8,85.8,62.5,0.08,24.26
2005-07-23,0.01,60.2,72.5,84.8,64.7,0.01,19.85
2005-07-24,0.00,51.5,65.9,80.2,53.0,0.00,22.76
2005-07-25,0.10,60.0,71.4,82.7,57.0,0.74,24.38
2005-07-26,0.05,60.3,73.2,86.0,65.4,0.17,19.07
2005-07-27,0.00,65.1,77.0,88.8,66.7,0.00,26.96
2005-07-28,0.25,56.4,72.9,89.4,64.2,0.10,20.22
2005-07-29,0.00,55.5,66.5,77.4,56.7,0.13,16.98
2005-07-30,0.00,57.1,68.9,80.7,59.1,0.80,20.93
2005-07-31,0.00,58.0,70.6,83.2,59.8,0.22,23.91
2005-08-01,0.00,66.0,73.6,81.1,63.1,1.90,17.49
2005-08-02,0.00,65.7,73.9,82.1,65.7,0.80,15.43
2005-08-03,0.00,58.4,73.0,87.7,62.9,0.00,27.23
2005-08-04,0.00,61.0,75.7,90.4,63.0,0.06,31.75
2005-08-05,0.00,66.8,79.0,91.3,65.0,1.14,31.14
2005-08-06,0.21,58.4,73.3,88.2,62.8,0.66,23.00
2005-08-07,0.00,60.1,71.9,83.6,58.0,0.84,24.81
2005-08-08,0.00,63.1,72.3,81.4,64.9,0.28,17.08
2005-08-09,0.33,63.1,70.1,77.0,66.8,0.00,8.21
2005-08-10,0.00,60.2,68.4,76.6,63.9,0.00,11.99
2005-08-11,0.00,63.9,74.3,84.7,65.4,0.03,20.36
2005-08-12,0.00,63.8,75.5,87.2,63.3,0.54,25.05
2005-08-13,0.00,67.9,78.6,89.4,68.1,0.00,25.44
2005-08-14,0.00,66.8,79.2,91.7,68.9,0.02,28.19
2005-08-15,0.32,65.7,78.0,90.3,69.2,0.05,23.29
2005-08-16,0.00,63.1,69.1,75.1,63.9,0.42,8.59
2005-08-17,0.03,59.0,66.0,73.0,63.3,0.00,7.67
2005-08-18,0.00,53.4,67.1,80.9,54.8,0.53,22.03
2005-08-19,0.00,59.4,68.9,78.4,56.7,0.99,19.11
2005-08-20,0.22,62.5,66.9,71.3,64.2,0.00,5.97
2005-08-21,0.00,65.7,72.6,79.5,68.8,0.00,10.15
2005-08-22,0.00,56.7,71.3,86.0,61.1,0.88,22.95
2005-08-23,0.00,49.8,65.0,80.2,53.0,0.00,21.80
2005-08-24,0.00,53.2,65.0,76.7,53.2,0.29,18.18
2005-08-25,0.00,47.5,61.1,74.7,49.0,0.11,17.97
2005-08-26,0.00,52.7,65.5,78.4,52.1,0.10,21.47
2005-08-27,0.00,54.4,66.4,78.5,55.9,0.02,19.57
2005-08-28,0.22,62.0,70.4,78.7,63.3,0.33,15.60
2005-08-29,0.27,65.2,69.1,73.1,66.6,0.26,5.20
2005-08-30,0.05,66.7,73.7,80.7,67.8,0.34,13.95
2005-08-31,0.06,69.7,74.6,79.5,71.0,0.24,9.88
2005-09-01,0.31,61.9,72.3,82.8,66.0,0.95,12.63
2005-09-02,0.00,53.6,66.3,79.0,56.3,0.03,18.88
2005-09-03,0.00,52.0,66.9,81.8,55.5,0.26,21.03
2005-09-04,0.00,50.6,63.1,75.5,51.9,0.24,16.82
2005-09-05,0.00,52.8,65.3,77.9,53.1,1.13,19.11
2005-09-06,0.00,49.7,64.2,78.7,51.8,0.23,21.67
2005-09-07,0.00,48.6,64.4,80.2,52.8,0.19,22.86
2005-09-08,0.00,49.1,65.5,81.8,51.9,0.18,25.38
2005-09-09,0.00,53.3,67.5,81.7,52.4,0.35,25.99
2005-09-10,0.00,45.4,61.6,77.8,48.8,0.21,21.74
2005-09-11,0.00,46.8,62.5,78.3,45.9,0.90,23.80
2005-09-12,0.00,49.8,64.0,78.2,48.4,0.75,22.99
2005-09-13,0.00,53.5,70.2,86.9,54.7,0.11,30.50
2005-09-14,0.00,54.8,71.3,87.9,58.2,0.02,29.09
2005-09-15,0.29,60.4,70.4,80.5,67.6,0.06,12.75
2005-09-16,0.28,68.3,74.9,81.6,68.7,0.24,13.69
2005-09-17,0.05,67.1,74.2,81.3,67.7,0.49,13.53
2005-09-18,0.01,55.0,67.3,79.6,61.0,0.53,13.38
2005-09-19,0.00,52.6,65.2,77.8,54.8,0.09,18.66
2005-09-20,0.00,56.0,68.1,80.1,57.0,0.02,21.69
2005-09-21,0.00,53.0,65.3,77.5,61.2,0.10,11.55
2005-09-22,0.00,47.5,63.7,79.9,50.7,0.02,23.82
2005-09-23,0.00,57.5,69.9,82.2,54.6,1.46,27.25
2005-09-24,0.00,50.7,65.7,80.6,52.8,2.79,17.59
