PRISM Time Series Data
Location:  Lat: 38.7616   Lon: -83.3984   Elev: 866ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2006-08-20,0.44,68.8,78.3,87.8,69.4,1.15,20.11
2006-08-21,0.00,56.6,68.4,80.3,59.5,0.93,17.78
2006-08-22,0.00,56.2,68.6,80.9,56.0,1.09,21.50
2006-08-23,0.00,56.9,70.3,83.7,57.0,0.88,26.43
2006-08-24,0.00,58.9,72.0,85.2,59.7,0.64,25.21
2006-08-25,0.00,61.2,73.6,86.0,62.1,0.97,24.94
2006-08-26,0.00,61.9,75.6,89.3,63.6,0.76,29.40
2006-08-27,0.11,66.6,77.6,88.6,68.7,0.90,23.39
2006-08-28,0.45,69.9,78.4,86.9,71.2,0.74,16.74
2006-08-29,0.42,69.8,75.4,80.9,71.8,0.26,8.55
2006-08-30,0.00,67.6,75.9,84.1,67.6,1.25,16.88
2006-08-31,0.19,65.9,70.1,74.3,65.2,1.03,6.33
2006-09-01,0.27,62.9,68.4,73.8,64.9,0.78,6.36
2006-09-02,0.05,55.7,59.7,63.7,56.3,0.68,3.23
2006-09-03,0.11,56.2,60.6,65.0,56.8,0.89,4.85
2006-09-04,0.00,52.5,61.5,70.5,54.6,0.25,10.83
2006-09-05,0.03,54.7,64.3,73.9,57.7,0.47,13.38
2006-09-06,0.36,59.4,65.6,71.9,59.6,0.66,8.46
2006-09-07,0.00,54.4,65.3,76.1,56.7,0.19,15.34
2006-09-08,0.00,54.7,66.7,78.7,57.1,0.38,18.37
2006-09-09,0.00,55.3,67.8,80.4,57.7,0.29,20.67
2006-09-10,0.00,56.3,69.0,81.6,59.0,0.16,22.44
2006-09-11,0.00,59.0,70.1,81.2,61.6,0.34,17.93
2006-09-12,0.15,60.4,68.6,76.7,64.1,0.36,10.16
2006-09-13,1.75,61.6,67.0,72.4,63.1,0.09,6.87
2006-09-14,0.05,54.3,62.1,70.0,58.6,0.38,7.93
2006-09-15,0.00,55.6,63.9,72.3,58.0,0.25,10.29
2006-09-16,0.00,53.9,64.3,74.7,57.1,0.14,13.18
2006-09-17,0.00,54.0,64.6,75.3,58.2,0.07,12.79
2006-09-18,0.00,54.4,68.4,82.4,59.1,0.00,20.81
2006-09-19,1.07,53.9,66.9,80.0,60.1,0.50,15.37
2006-09-20,0.00,49.4,59.0,68.7,46.6,1.93,11.89
2006-09-21,0.00,40.2,49.4,58.5,42.8,0.23,7.23
2006-09-22,0.00,41.7,54.0,66.2,46.3,0.26,12.00
2006-09-23,1.81,53.8,60.5,67.1,60.4,0.20,2.68
2006-09-24,0.49,62.9,68.4,73.9,63.8,0.91,7.33
2006-09-25,0.00,52.6,62.6,72.5,52.5,0.95,14.27
2006-09-26,0.00,45.9,57.7,69.6,47.3,0.20,14.32
2006-09-27,0.00,46.3,59.3,72.3,50.0,0.02,15.56
2006-09-28,0.49,49.0,62.1,75.3,54.3,0.04,16.04
2006-09-29,0.51,44.3,52.1,60.0,46.7,0.62,6.17
2006-09-30,0.05,44.6,52.8,61.1,42.6,0.67,10.83
2006-10-01,0.11,47.8,58.6,69.4,50.6,0.06,12.11
2006-10-02,0.00,47.6,60.5,73.4,49.4,0.27,17.16
2006-10-03,0.00,49.1,63.6,78.1,54.6,0.47,18.33
2006-10-04,0.00,55.1,67.5,79.9,61.1,0.05,16.14
2006-10-05,2.21,57.7,70.1,82.4,62.1,0.61,17.35
2006-10-06,0.02,42.0,53.2,64.4,48.6,0.60,5.73
2006-10-07,0.00,40.6,51.5,62.4,41.3,0.41,10.33
2006-10-08,0.00,41.7,53.9,66.2,42.8,0.33,13.57
2006-10-09,0.00,45.6,60.4,75.2,54.1,0.17,13.69
2006-10-10,0.00,51.6,65.0,78.4,56.5,0.11,16.99
2006-10-11,0.10,53.3,65.0,76.8,58.3,0.33,15.50
2006-10-12,0.22,40.9,53.9,66.8,49.9,1.24,5.74
2006-10-13,0.00,30.9,37.7,44.5,26.3,0.62,5.62
2006-10-14,0.00,31.1,42.4,53.6,25.2,0.74,10.02
2006-10-15,0.00,30.2,43.2,56.2,25.6,0.74,11.31
2006-10-16,0.00,31.0,44.5,58.1,31.7,0.72,12.02
2006-10-17,1.57,44.7,51.6,58.4,45.5,0.44,8.94
2006-10-18,0.20,55.4,62.0,68.7,58.0,0.52,5.52
2006-10-19,0.00,53.9,61.9,69.9,56.2,0.19,8.44
2006-10-20,0.46,44.5,56.7,68.9,49.7,0.30,7.29
2006-10-21,0.00,34.7,41.5,48.4,36.8,0.23,4.13
2006-10-22,0.00,34.9,47.1,59.2,39.9,0.28,9.08
2006-10-23,0.00,36.3,45.7,55.1,33.1,1.94,5.87
2006-10-24,0.00,31.4,35.5,39.5,25.8,0.76,3.90
2006-10-25,0.00,28.6,36.8,45.1,28.2,0.43,5.21
2006-10-26,0.00,28.3,40.3,52.3,29.4,0.40,8.65
2006-10-27,0.19,39.6,43.7,47.8,39.8,0.17,4.13
2006-10-28,1.75,43.2,48.9,54.5,47.8,0.16,1.75
2006-10-29,0.00,41.5,47.1,52.7,30.0,1.05,9.19
2006-10-30,0.00,37.9,49.4,60.8,33.8,1.15,12.06
2006-10-31,0.00,39.7,55.8,72.0,42.4,1.18,17.14
2006-11-01,0.28,45.3,55.5,65.7,46.0,0.71,11.05
2006-11-02,0.36,28.9,38.7,48.5,35.0,0.53,3.32
2006-11-03,0.00,21.8,32.9,43.9,19.1,0.50,6.23
2006-11-04,0.00,22.1,32.4,42.6,18.2,0.49,6.21
2006-11-05,0.00,26.4,37.6,48.8,22.2,1.03,8.14
2006-11-06,0.04,40.0,50.2,60.4,31.3,2.26,12.81
2006-11-07,0.06,44.5,53.7,62.9,37.5,1.95,12.89
2006-11-08,0.14,47.3,52.5,57.7,49.3,0.27,4.75
2006-11-09,0.00,43.1,50.7,58.2,47.4,0.14,4.56
2006-11-10,0.00,42.8,56.5,70.3,48.1,0.30,12.71
2006-11-11,0.04,46.5,60.5,74.6,52.7,0.64,13.99
2006-11-12,0.07,38.8,51.9,65.0,40.2,0.57,6.27
2006-11-13,0.00,38.2,39.8,41.4,33.1,1.33,2.58
2006-11-14,0.00,35.4,39.8,44.3,35.2,0.40,2.66
2006-11-15,0.00,32.4,39.4,46.3,35.5,0.26,3.23
2006-11-16,0.75,39.1,46.7,54.2,45.5,0.18,2.35
2006-11-17,0.17,39.6,48.5,57.3,43.2,0.42,4.89
2006-11-18,0.00,34.4,39.8,45.1,33.9,0.28,3.95
2006-11-19,0.02,36.0,44.3,52.5,34.8,0.54,7.30
2006-11-20,0.04,29.2,36.1,43.0,32.0,0.16,3.03
2006-11-21,0.02,24.3,32.2,40.0,26.3,0.27,3.46
2006-11-22,0.00,24.2,34.9,45.6,25.9,0.35,5.60
2006-11-23,0.00,25.0,39.2,53.5,23.9,0.37,10.04
2006-11-24,0.00,25.8,42.0,58.1,25.5,0.47,12.36
2006-11-25,0.00,28.0,45.3,62.6,28.9,0.66,14.38
2006-11-26,0.00,31.5,50.1,68.7,35.3,0.87,17.16
2006-11-27,0.00,37.2,51.8,66.5,39.8,0.74,12.46
2006-11-28,0.00,36.4,50.7,65.1,37.9,0.79,12.86
2006-11-29,0.00,37.7,50.5,63.3,46.9,0.71,9.64
2006-11-30,0.16,55.4,62.5,69.6,55.2,0.47,9.72
2006-12-01,0.50,54.8,62.4,70.0,55.9,0.80,9.85
2006-12-02,0.04,28.7,44.8,60.9,27.3,1.31,5.85
2006-12-03,0.00,22.5,31.9,41.3,23.2,0.18,4.75
2006-12-04,0.00,18.0,29.7,41.3,16.3,0.66,5.04
2006-12-05,0.00,17.4,23.9,30.5,12.8,0.85,3.26
2006-12-06,0.00,22.2,30.5,38.8,16.9,1.05,5.22
2006-12-07,0.00,25.8,38.7,51.7,22.9,1.14,9.32
2006-12-08,0.02,10.8,21.1,31.3,10.8,0.43,2.63
2006-12-09,0.00,10.1,18.6,27.0,8.2,0.46,2.88
2006-12-10,0.00,17.9,29.7,41.4,8.5,1.13,7.06
2006-12-11,0.00,25.3,38.5,51.8,14.3,1.56,10.65
2006-12-12,0.00,28.8,43.9,58.9,29.5,0.17,10.99
2006-12-13,0.24,32.3,46.3,60.3,38.5,0.11,12.55
2006-12-14,0.00,35.0,47.4,59.7,38.9,0.41,9.77
2006-12-15,0.00,35.6,48.2,60.7,39.5,0.45,10.62
2006-12-16,0.00,28.3,43.6,58.9,31.8,0.36,11.26
2006-12-17,0.00,30.0,43.9,57.7,36.2,0.62,8.79
2006-12-18,0.00,43.9,54.6,65.3,45.9,1.16,10.81
2006-12-19,0.00,35.9,47.3,58.7,36.6,1.12,7.68
2006-12-20,0.00,25.7,37.3,49.0,26.3,0.53,7.67
2006-12-21,0.03,25.3,38.5,51.7,31.8,0.52,8.32
2006-12-22,0.63,42.8,47.5,52.2,47.5,0.16,2.10
2006-12-23,0.26,37.2,46.7,56.2,46.7,0.23,1.82
2006-12-24,0.00,34.3,40.8,47.4,35.0,0.37,4.38
2006-12-25,0.00,34.3,39.4,44.6,32.6,0.71,3.69
2006-12-26,0.63,35.9,40.7,45.5,38.7,0.15,1.93
2006-12-27,0.01,32.4,36.1,39.7,30.1,0.67,2.35
2006-12-28,0.00,29.3,36.5,43.6,27.3,0.71,4.95
2006-12-29,0.00,30.2,42.0,53.9,28.7,0.61,9.26
2006-12-30,0.00,30.7,44.3,58.0,31.2,0.62,10.71
2006-12-31,0.00,31.6,43.5,55.4,36.7,0.56,7.59
2007-01-01,0.40,43.5,52.7,62.0,46.5,0.72,5.67
2007-01-02,0.02,35.3,40.6,46.0,32.7,0.88,3.23
2007-01-03,0.00,27.2,37.6,48.0,27.7,0.30,6.42
2007-01-04,0.00,25.8,40.6,55.5,32.8,0.31,8.43
2007-01-05,0.59,32.1,45.8,59.4,45.8,0.30,6.92
2007-01-06,0.22,52.5,57.0,61.6,55.5,0.49,3.14
2007-01-07,0.00,32.5,44.1,55.6,38.4,0.30,5.71
2007-01-08,0.52,32.8,39.6,46.3,38.2,0.15,2.55
2007-01-09,0.00,32.2,36.9,41.5,23.5,0.81,5.11
2007-01-10,0.00,24.5,32.6,40.7,21.3,0.61,4.64
2007-01-11,0.00,21.2,29.2,37.3,17.2,0.61,4.62
2007-01-12,0.02,22.2,36.4,50.6,25.3,0.49,8.18
2007-01-13,0.23,46.8,52.4,57.9,49.2,0.11,4.87
2007-01-14,0.53,49.8,53.3,56.9,46.6,0.42,2.72
2007-01-15,0.32,51.3,56.0,60.7,47.5,1.16,4.92
2007-01-16,0.60,32.3,46.5,60.7,40.1,0.44,5.09
2007-01-17,0.00,16.3,24.6,32.9,18.8,0.32,2.46
2007-01-18,0.00,15.8,24.3,32.8,15.5,0.30,3.60
2007-01-19,0.00,27.5,34.4,41.3,27.6,0.88,3.58
2007-01-20,0.00,23.7,30.3,36.9,18.7,0.83,4.20
2007-01-21,0.07,22.9,29.2,35.4,17.0,0.76,4.11
2007-01-22,0.34,26.7,30.8,34.9,30.6,0.10,0.94
2007-01-23,0.00,30.0,33.4,36.9,28.7,0.37,1.73
2007-01-24,0.07,28.2,30.5,32.7,24.7,0.33,2.02
2007-01-25,0.03,26.2,29.7,33.2,23.6,0.39,1.97
2007-01-26,0.00,16.4,23.4,30.4,15.3,0.52,2.68
2007-01-27,0.00,19.6,30.6,41.7,23.1,0.78,4.28
2007-01-28,0.02,25.7,37.7,49.7,26.5,0.88,6.14
2007-01-29,0.00,13.2,20.9,28.7,9.9,0.46,2.56
2007-01-30,0.00,14.7,21.5,28.2,13.1,0.54,2.43
2007-01-31,0.00,11.1,20.9,30.7,9.0,0.51,2.93
2007-02-01,0.03,11.5,19.4,27.4,11.4,0.47,2.65
2007-02-02,0.03,24.8,28.0,31.2,23.4,0.39,1.87
2007-02-03,0.08,5.7,17.9,30.0,11.2,0.34,2.44
2007-02-04,0.00,7.5,19.1,30.6,2.2,0.59,3.70
2007-02-05,0.00,1.3,11.0,20.8,-1.5,0.40,2.55
2007-02-06,0.00,-3.0,6.0,15.0,-6.7,0.26,1.97
2007-02-07,0.39,-2.1,8.6,19.4,8.3,0.14,1.67
2007-02-08,0.00,5.3,14.9,24.4,2.1,0.31,2.45
2007-02-09,0.00,2.1,13.1,24.1,-3.5,0.59,3.02
2007-02-10,0.00,1.5,13.5,25.5,2.0,0.32,2.84
2007-02-11,0.00,1.1,13.2,25.3,1.0,0.28,3.00
2007-02-12,0.00,6.7,17.5,28.2,9.1,0.42,3.08
2007-02-13,0.40,17.0,26.7,36.4,23.5,0.09,3.61
2007-02-14,0.81,15.6,24.7,33.8,24.1,0.18,0.88
2007-02-15,0.00,3.6,12.2,20.8,6.5,0.30,1.26
2007-02-16,0.00,3.1,13.3,23.5,3.4,0.27,2.36
2007-02-17,0.00,4.7,15.1,25.5,6.8,0.34,2.46
2007-02-18,0.13,17.7,24.1,30.4,21.0,0.28,1.56
2007-02-19,0.00,5.8,15.5,25.1,8.9,0.26,2.29
2007-02-20,0.00,9.3,28.7,48.2,23.0,0.49,7.14
2007-02-21,0.60,37.5,45.3,53.2,36.4,0.15,6.63
2007-02-22,0.00,33.7,37.8,41.8,34.6,0.11,1.63
2007-02-23,0.00,25.3,36.3,47.3,24.7,0.76,6.18
2007-02-24,0.00,21.2,31.0,40.7,14.3,0.86,5.87
2007-02-25,0.91,22.8,32.9,43.0,23.2,0.29,5.69
2007-02-26,0.04,35.4,46.2,56.9,35.8,0.70,6.85
2007-02-27,0.00,27.9,36.8,45.7,26.8,0.46,5.88
2007-02-28,0.00,22.6,34.6,46.7,24.1,0.22,6.38
2007-03-01,0.00,23.8,36.1,48.5,27.8,0.36,6.52
2007-03-02,0.67,36.6,44.8,53.0,41.1,0.34,4.54
2007-03-03,0.00,32.8,43.4,53.9,22.8,1.98,10.30
2007-03-04,0.00,23.5,33.0,42.6,21.3,0.53,5.63
2007-03-05,0.00,23.2,28.7,34.2,17.8,0.85,3.32
2007-03-06,0.00,19.4,34.3,49.1,18.7,1.19,7.67
2007-03-07,0.00,19.3,27.7,36.1,10.9,1.15,4.71
2007-03-08,0.00,19.9,33.4,46.9,20.1,0.58,6.70
2007-03-09,0.00,20.6,35.2,49.9,18.4,0.67,8.81
2007-03-10,0.00,26.4,48.4,70.3,32.8,1.11,18.87
2007-03-11,0.07,28.9,45.0,61.1,37.0,0.35,11.04
2007-03-12,0.00,27.1,42.6,58.2,21.7,0.75,13.43
2007-03-13,0.00,27.9,45.8,63.8,25.2,1.03,16.95
2007-03-14,0.18,47.2,62.7,78.3,47.0,0.49,22.45
2007-03-15,0.35,47.1,61.3,75.4,54.7,0.37,14.00
2007-03-16,0.20,33.8,42.7,51.5,32.5,0.47,3.96
2007-03-17,0.00,27.9,31.7,35.5,24.9,0.80,2.21
2007-03-18,0.00,22.8,30.4,37.9,18.7,0.72,4.44
2007-03-19,0.00,22.7,33.1,43.5,15.1,0.86,7.00
2007-03-20,0.15,30.1,44.8,59.5,42.2,0.08,8.74
2007-03-21,0.00,40.8,51.1,61.3,37.7,0.44,11.00
2007-03-22,0.00,42.0,59.0,76.0,47.4,2.21,18.66
2007-03-23,0.14,52.1,61.1,70.1,53.6,0.01,12.65
2007-03-24,0.23,54.4,64.9,75.5,55.5,0.00,16.13
2007-03-25,0.03,53.6,66.4,79.2,56.9,0.25,18.79
2007-03-26,0.00,54.1,68.0,81.9,53.9,0.97,23.47
2007-03-27,0.00,54.9,67.5,80.1,52.4,2.05,22.14
2007-03-28,0.16,55.2,68.8,82.4,53.3,1.37,24.64
2007-03-29,0.58,54.0,59.2,64.3,52.4,0.70,6.73
2007-03-30,0.00,43.8,56.2,68.6,40.2,1.69,13.32
2007-03-31,0.22,45.4,60.4,75.4,46.4,1.44,18.31
2007-04-01,0.51,55.8,63.2,70.6,56.1,0.83,9.27
2007-04-02,0.28,54.6,64.7,74.9,49.4,1.51,19.41
2007-04-03,0.00,48.3,62.5,76.7,42.3,2.13,23.63
2007-04-04,0.47,43.9,62.5,81.1,49.5,1.02,25.32
2007-04-05,0.00,28.9,39.4,49.8,25.0,1.39,5.88
2007-04-06,0.00,27.2,33.9,40.7,20.0,1.13,4.84
2007-04-07,0.03,22.2,31.1,40.1,20.1,0.29,5.15
2007-04-08,0.00,24.2,29.0,33.7,16.1,0.99,3.67
2007-04-09,0.00,25.9,32.5,39.2,22.3,0.75,4.31
2007-04-10,0.00,26.2,36.0,45.8,24.3,0.44,6.31
2007-04-11,0.00,28.1,42.3,56.5,25.0,0.30,11.35
2007-04-12,0.74,42.8,51.7,60.7,43.5,0.61,7.36
2007-04-13,0.02,36.0,42.1,48.1,30.6,1.54,4.57
2007-04-14,0.22,38.1,46.5,54.9,31.1,0.97,9.67
2007-04-15,0.85,34.2,41.7,49.1,38.3,0.12,2.56
2007-04-16,0.00,33.9,40.3,46.7,29.6,0.30,5.75
2007-04-17,0.00,34.7,46.0,57.2,25.0,1.95,11.44
2007-04-18,0.00,39.9,53.4,66.9,31.6,1.78,17.03
2007-04-19,0.02,39.9,54.0,68.1,39.2,0.98,15.01
2007-04-20,0.05,38.2,47.6,57.0,38.9,0.72,7.20
2007-04-21,0.00,39.8,55.0,70.3,36.1,1.48,18.27
2007-04-22,0.00,42.3,58.9,75.5,35.0,1.69,24.05
2007-04-23,0.00,49.7,65.0,80.3,41.5,2.88,27.15
2007-04-24,0.00,57.0,67.2,77.4,54.8,0.88,17.26
2007-04-25,0.05,56.9,68.0,79.1,52.6,1.57,22.25
2007-04-26,0.05,56.1,67.5,78.8,54.2,0.86,19.16
2007-04-27,0.30,53.0,62.5,72.0,57.0,0.58,10.35
2007-04-28,0.00,47.7,54.9,62.2,48.0,0.55,7.04
2007-04-29,0.16,46.8,59.3,71.7,47.6,0.34,16.06
2007-04-30,0.00,50.8,63.5,76.3,45.3,1.53,21.86
2007-05-01,0.00,54.8,70.2,85.6,51.3,2.07,29.12
2007-05-02,0.00,56.9,71.5,86.1,55.1,0.75,28.63
2007-05-03,0.01,54.8,64.8,74.9,51.3,2.97,14.72
2007-05-04,0.00,55.1,60.2,65.3,49.5,1.66,8.96
2007-05-05,0.00,57.1,65.3,73.4,56.4,0.62,11.48
2007-05-06,0.04,49.0,60.3,71.6,51.9,0.67,8.75
2007-05-07,0.00,42.1,55.3,68.5,28.7,2.54,17.67
2007-05-08,0.00,42.4,58.4,74.5,34.3,1.04,22.87
2007-05-09,0.00,46.4,63.9,81.5,45.5,0.62,25.46
2007-05-10,0.00,52.6,68.7,84.8,54.5,0.04,29.09
2007-05-11,0.00,56.6,70.6,84.5,57.1,0.47,26.26
2007-05-12,0.00,58.4,71.4,84.5,55.1,1.82,27.35
2007-05-13,0.00,46.4,65.3,84.3,45.8,3.91,28.01
2007-05-14,0.00,40.7,55.7,70.7,34.6,1.05,19.62
2007-05-15,0.00,45.2,63.1,81.0,45.1,2.26,28.36
2007-05-16,0.08,60.1,71.2,82.4,58.0,0.89,21.51
2007-05-17,0.15,42.9,56.0,69.2,46.8,0.44,11.64
2007-05-18,0.02,40.5,51.3,62.0,42.1,0.42,9.39
2007-05-19,0.00,38.3,50.6,63.0,38.0,0.34,12.34
2007-05-20,0.00,44.6,58.3,72.1,40.7,0.73,18.80
2007-05-21,0.00,52.4,65.7,79.0,49.0,1.72,21.62
2007-05-22,0.00,55.2,68.2,81.3,53.4,1.36,22.78
2007-05-23,0.00,56.8,71.1,85.3,53.3,2.05,29.31
2007-05-24,0.00,58.5,72.5,86.6,55.2,1.48,30.24
2007-05-25,0.00,59.4,71.6,83.7,59.2,1.00,22.40
2007-05-26,0.00,56.9,71.2,85.5,56.1,0.81,28.54
2007-05-27,0.00,59.2,72.1,85.1,58.3,0.92,27.01
2007-05-28,0.00,61.8,73.6,85.3,60.2,0.50,26.15
2007-05-29,0.00,59.8,71.4,83.1,61.2,0.38,21.47
2007-05-30,0.00,60.7,73.3,85.9,60.9,0.44,24.49
2007-05-31,0.00,61.5,74.8,88.0,59.0,1.35,30.40
2007-06-01,0.00,62.9,74.9,87.0,59.7,1.74,29.20
2007-06-02,0.00,62.8,75.2,87.6,61.0,1.68,28.12
2007-06-03,0.00,64.2,74.5,84.7,63.7,0.43,21.23
2007-06-04,0.03,61.1,69.7,78.4,62.5,0.57,13.33
2007-06-05,0.13,57.1,67.1,77.2,58.7,0.50,15.84
2007-06-06,0.06,52.6,63.1,73.7,53.2,0.56,13.43
2007-06-07,0.00,55.0,66.4,77.9,53.1,0.79,19.68
2007-06-08,0.00,61.8,76.0,90.2,62.6,3.27,29.93
2007-06-09,0.11,57.9,72.8,87.6,64.0,1.71,19.65
2007-06-10,0.00,50.6,65.7,80.7,50.4,1.73,23.83
2007-06-11,0.00,53.8,66.9,79.9,48.6,1.62,25.31
2007-06-12,0.00,54.2,68.5,82.9,49.8,1.70,27.24
2007-06-13,0.00,58.2,71.2,84.3,53.7,1.94,26.87
2007-06-14,0.00,56.9,71.6,86.2,57.0,0.55,28.09
2007-06-15,0.00,56.3,71.1,86.0,55.3,1.00,29.59
2007-06-16,0.00,55.2,68.8,82.5,53.2,0.92,25.69
2007-06-17,0.00,57.5,72.3,87.1,53.7,1.08,32.05
2007-06-18,0.05,61.6,76.7,91.8,62.7,0.33,33.59
2007-06-19,0.00,66.6,80.2,93.7,60.9,2.65,39.65
2007-06-20,0.78,57.8,72.2,86.6,63.3,0.94,21.68
2007-06-21,0.00,53.2,67.8,82.4,50.3,0.86,27.03
2007-06-22,0.00,56.0,72.0,88.0,54.3,0.39,33.04
2007-06-23,0.21,56.5,64.7,73.0,56.4,0.59,12.18
2007-06-24,0.00,59.8,68.0,76.2,55.5,1.30,16.96
2007-06-25,0.10,62.3,71.4,80.5,62.7,0.38,16.01
2007-06-26,0.02,64.7,75.8,86.8,67.1,0.45,20.54
2007-06-27,0.00,67.2,78.5,89.7,66.8,0.66,26.88
2007-06-28,0.15,67.3,78.4,89.5,68.0,0.12,25.10
2007-06-29,0.44,67.3,76.7,86.0,69.0,0.32,17.92
2007-06-30,0.26,59.3,68.5,77.7,61.7,0.82,12.59
2007-07-01,0.00,54.4,67.8,81.3,55.5,0.40,21.96
2007-07-02,0.00,52.9,66.3,79.7,49.2,2.77,23.09
2007-07-03,0.00,52.8,66.1,79.3,49.1,0.92,23.37
2007-07-04,0.00,62.8,73.7,84.7,55.1,3.41,27.87
2007-07-05,0.33,65.7,75.6,85.5,67.3,0.18,20.09
2007-07-06,0.37,63.8,72.9,82.0,66.7,0.55,13.52
2007-07-07,0.00,61.2,74.0,86.7,60.7,0.82,27.07
2007-07-08,0.00,61.2,74.6,88.0,59.4,1.02,30.62
2007-07-09,0.00,62.6,76.2,89.8,63.1,0.36,29.80
2007-07-10,0.00,65.6,77.8,90.0,65.7,0.64,28.08
2007-07-11,0.57,68.9,77.1,85.3,69.8,0.37,16.31
2007-07-12,0.00,56.6,69.9,83.2,57.5,1.23,23.58
2007-07-13,0.00,56.7,68.3,79.9,54.0,0.87,22.10
2007-07-14,0.33,57.4,67.2,77.1,58.2,0.65,15.27
2007-07-15,0.00,62.9,74.2,85.5,60.9,1.28,24.65
2007-07-16,0.70,62.5,74.6,86.6,63.9,1.31,23.52
2007-07-17,0.00,62.3,73.9,85.5,59.3,1.19,26.40
2007-07-18,0.11,64.5,75.9,87.3,66.8,0.14,22.35
2007-07-19,0.10,67.5,75.9,84.2,68.9,0.94,16.66
2007-07-20,0.56,63.1,74.5,86.0,66.5,1.11,17.63
2007-07-21,0.00,53.7,65.7,77.6,53.9,0.92,18.92
2007-07-22,0.00,52.4,64.6,76.8,50.9,0.98,19.47
2007-07-23,0.00,53.5,67.1,80.7,52.1,1.00,23.57
2007-07-24,0.00,58.2,68.8,79.3,55.7,1.29,20.98
2007-07-25,0.00,56.7,67.3,77.9,57.7,0.41,17.89
2007-07-26,0.00,59.8,70.7,81.6,60.5,0.11,21.64
2007-07-27,0.02,61.6,72.4,83.2,65.1,0.00,18.02
2007-07-28,0.24,63.9,74.6,85.3,67.3,0.17,16.75
2007-07-29,0.00,66.8,72.9,79.0,67.2,1.07,10.16
2007-07-30,0.00,66.8,75.7,84.5,67.0,1.61,17.13
2007-07-31,0.00,64.5,75.3,86.1,64.4,2.12,21.01
2007-08-01,0.00,61.6,74.9,88.3,61.6,0.97,28.63
2007-08-02,0.00,64.4,77.0,89.6,65.0,0.56,28.31
2007-08-03,0.00,65.7,78.3,91.0,66.3,0.79,29.77
2007-08-04,0.06,66.7,78.8,91.0,66.4,1.93,29.23
2007-08-05,0.04,70.6,81.2,91.7,66.2,1.74,31.32
2007-08-06,0.48,71.8,76.0,80.1,72.3,0.87,6.80
2007-08-07,0.21,72.2,80.9,89.7,73.4,0.45,18.74
2007-08-08,0.00,73.0,83.2,93.3,72.0,1.49,28.40
2007-08-09,0.00,72.9,84.0,95.1,71.7,1.94,32.04
2007-08-10,0.05,70.8,83.6,96.4,71.0,0.48,34.58
2007-08-11,0.00,64.9,77.7,90.5,66.6,1.38,27.64
2007-08-12,0.00,59.1,73.6,88.2,61.5,0.18,28.20
2007-08-13,0.00,60.0,75.6,91.1,64.3,0.01,31.62
2007-08-14,0.00,55.3,73.1,90.8,57.5,1.48,33.97
2007-08-15,0.00,56.1,71.1,86.1,55.6,0.14,31.08
2007-08-16,0.00,61.1,77.2,93.3,63.7,0.07,36.48
2007-08-17,0.52,65.9,81.7,97.5,68.7,0.41,38.49
2007-08-18,0.00,55.9,71.9,87.8,55.1,1.90,32.29
2007-08-19,0.00,57.0,68.5,80.1,52.3,1.44,23.67
2007-08-20,0.07,60.1,75.1,90.0,64.2,0.05,28.63
2007-08-21,0.00,69.3,80.0,90.7,68.6,0.82,26.39
2007-08-22,0.07,69.4,75.9,82.4,71.2,0.30,11.44
2007-08-23,0.00,69.5,81.2,92.9,71.3,0.46,28.36
2007-08-24,0.00,70.6,83.7,96.8,68.1,2.36,39.24
2007-08-25,0.00,70.0,82.9,95.7,66.0,2.91,38.36
2007-08-26,0.63,67.3,79.1,90.8,66.9,1.72,27.73
2007-08-27,0.00,60.7,73.3,86.0,60.5,1.10,26.03
2007-08-28,0.00,61.0,75.1,89.2,60.2,1.03,30.33
2007-08-29,0.00,63.0,77.9,92.7,62.3,0.88,36.55
2007-08-30,0.02,66.5,80.1,93.7,66.9,1.24,33.71
2007-08-31,0.00,63.6,74.8,85.9,63.3,2.35,21.47
2007-09-01,0.00,55.6,68.5,81.5,55.7,1.99,21.35
2007-09-02,0.00,55.8,70.3,84.8,52.9,1.69,28.79
2007-09-03,0.00,57.5,73.0,88.5,58.0,0.85,30.84
2007-09-04,0.00,56.4,73.6,90.8,54.7,1.24,38.13
2007-09-05,0.00,58.1,75.0,92.0,56.6,1.18,38.71
2007-09-06,0.00,61.2,77.7,94.3,56.5,2.40,43.20
2007-09-07,0.00,64.1,79.2,94.2,60.9,1.34,38.93
2007-09-08,0.00,65.4,77.7,90.1,64.5,0.10,29.46
2007-09-09,0.00,67.1,79.5,92.0,66.8,0.48,31.43
2007-09-10,0.01,67.3,74.3,81.3,67.9,0.88,12.04
2007-09-11,0.02,67.3,71.9,76.6,66.2,1.42,9.10
2007-09-12,0.10,50.8,63.8,76.8,52.9,0.96,18.79
2007-09-13,0.00,48.0,62.8,77.6,46.3,0.61,23.73
2007-09-14,0.00,49.0,65.9,82.7,50.5,0.86,28.25
